ImageID,XMin,YMin,XMax,YMax,Labels
faa3034f8fe145eb,0.725625,0.394167,0.806875,0.540833,/m/07dm6
fad50df61cc71577,0.0,0.0,0.6425,0.815197,/m/07dm6
fadc430ceef0bcee,0.0,0.535647,0.055,0.806754,/m/07dm6
fadc430ceef0bcee,0.0,0.335835,0.184375,0.695122,/m/07dm6
fadc430ceef0bcee,0.0,0.743902,0.83375,0.999062,/m/07dm6
fadc430ceef0bcee,0.300625,0.513133,0.384375,0.727955,/m/07dm6
fadc430ceef0bcee,0.439375,0.64728,0.5325,0.78424,/m/07dm6
fadc430ceef0bcee,0.6275,0.621951,0.7675,0.737336,/m/07dm6
fadc430ceef0bcee,0.865625,0.88743,0.999375,0.999062,/m/07dm6
fadc430ceef0bcee,0.936875,0.520638,0.999375,0.728893,/m/07dm6
fadc430ceef0bcee,0.37625,0.067542,0.999375,0.91182,/m/07dm6
fadddc5f49006905,0.128125,0.340866,0.53125,0.693974,/m/096mb
fadddc5f49006905,0.389375,0.289077,0.875,0.603578,/m/096mb
faeb5d55d9fd6f5b,0.265625,0.256667,0.975,0.96,/m/0bwd_0j
faeb5d55d9fd6f5b,0.0,0.004167,0.9975,0.999167,/m/0bwd_0j
faece39dd51eeee6,0.278125,0.425,0.596875,0.6875,/m/0bwd_0j
faece39dd51eeee6,0.0,0.604167,0.73125,0.995833,/m/0bwd_0j
faece39dd51eeee6,0.025,0.716667,0.090625,0.995833,/m/0bwd_0j
faece39dd51eeee6,0.11875,0.745833,0.215625,0.995833,/m/0bwd_0j
faece39dd51eeee6,0.35,0.329167,0.4625,0.5,/m/0bwd_0j
faece39dd51eeee6,0.409375,0.670833,0.475,0.879167,/m/0bwd_0j
faece39dd51eeee6,0.5375,0.066667,0.56875,0.1625,/m/0bwd_0j
faece39dd51eeee6,0.59375,0.104167,0.64375,0.279167,/m/0bwd_0j
faece39dd51eeee6,0.59375,0.475,0.671875,0.745833,/m/0bwd_0j
faece39dd51eeee6,0.64375,0.075,0.696875,0.233333,/m/0bwd_0j
faece39dd51eeee6,0.65,0.7625,0.73125,0.995833,/m/0bwd_0j
faece39dd51eeee6,0.7,0.045833,0.734375,0.179167,/m/0bwd_0j
faece39dd51eeee6,0.0,0.0,0.196875,0.6375,/m/0bwd_0j
faece39dd51eeee6,0.378125,0.0,0.453125,0.375,/m/0bwd_0j
faece39dd51eeee6,0.503125,0.0,0.565625,0.320833,/m/0bwd_0j
faece39dd51eeee6,0.50625,0.379167,0.75625,0.6875,/m/0bwd_0j
faf8b29a11dc5268,0.109756,0.215,0.893058,0.876875,/m/0bwd_0j
fb1eef29c236bb98,0.85875,0.611111,0.955625,0.771111,/m/0bwd_0j
fb1eef29c236bb98,0.013125,0.526667,0.111875,0.65,/m/0bwd_0j
fb1eef29c236bb98,0.110625,0.296667,0.159375,0.411111,/m/0bwd_0j
fb1eef29c236bb98,0.178125,0.372222,0.24125,0.472222,/m/0bwd_0j
fb1eef29c236bb98,0.235,0.4,0.29875,0.515556,/m/0bwd_0j
fb1eef29c236bb98,0.319375,0.356667,0.424375,0.478889,/m/0bwd_0j
fb1eef29c236bb98,0.374375,0.593333,0.4525,0.697778,/m/0bwd_0j
fb1eef29c236bb98,0.476875,0.474444,0.586875,0.617778,/m/0bwd_0j
fb1eef29c236bb98,0.53875,0.408889,0.620625,0.511111,/m/0bwd_0j
fb1eef29c236bb98,0.55625,0.567778,0.628125,0.686667,/m/0bwd_0j
fb1eef29c236bb98,0.66125,0.595556,0.719375,0.668889,/m/0bwd_0j
fb1eef29c236bb98,0.719375,0.495556,0.80875,0.593333,/m/0bwd_0j
fb1eef29c236bb98,0.74625,0.574444,0.80375,0.706667,/m/0bwd_0j
fb1eef29c236bb98,0.778125,0.42,0.838125,0.517778,/m/0bwd_0j
fb1eef29c236bb98,0.805,0.463333,0.86875,0.567778,/m/0bwd_0j
fb1eef29c236bb98,0.85125,0.435556,0.978125,0.543333,/m/0bwd_0j
fb55292f370e45a4,0.425,0.0475,0.536875,0.229167,/m/0bwd_0j
fb55292f370e45a4,0.180625,0.003333,0.27875,0.271667,/m/0bwd_0j
fb55292f370e45a4,0.189375,0.699167,0.383125,0.999167,/m/0bwd_0j
fb55292f370e45a4,0.36375,0.221667,0.43875,0.376667,/m/0bwd_0j
fb55292f370e45a4,0.5525,0.025833,0.608125,0.184167,/m/0bwd_0j
fb55292f370e45a4,0.38875,0.024167,0.45375,0.130833,/m/0bwd_0j
fb55292f370e45a4,0.510625,0.101667,0.588125,0.220833,/m/0bwd_0j
fb55292f370e45a4,0.615,0.0675,0.678125,0.195,/m/0bwd_0j
fb55292f370e45a4,0.73,0.003333,0.794375,0.124167,/m/0bwd_0j
fb55292f370e45a4,0.805,0.006667,0.876875,0.129167,/m/0bwd_0j
fb55292f370e45a4,0.845625,0.104167,0.925,0.351667,/m/0bwd_0j
fb55292f370e45a4,0.943125,0.038333,0.995,0.1775,/m/0bwd_0j
fb55292f370e45a4,0.035625,0.430833,0.25125,0.999167,/m/0bwd_0j
fb55292f370e45a4,0.18875,0.000833,0.268125,0.28,/m/0bwd_0j
fb55292f370e45a4,0.196875,0.695,0.384375,0.999167,/m/0bwd_0j
fb55292f370e45a4,0.355625,0.214167,0.429375,0.374167,/m/0bwd_0j
fb55292f370e45a4,0.440625,0.036667,0.518125,0.255833,/m/0bwd_0j
fb55292f370e45a4,0.64375,0.104167,0.7175,0.245,/m/0bwd_0j
fb55292f370e45a4,0.89875,0.166667,0.9375,0.3375,/m/0bwd_0j
fb55292f370e45a4,0.0,0.2975,0.0325,0.415,/m/0bwd_0j
fb55292f370e45a4,0.0,0.775,0.166875,0.999167,/m/0bwd_0j
fb55292f370e45a4,0.055625,0.625,0.22,0.999167,/m/0bwd_0j
fb55292f370e45a4,0.0725,0.039167,0.161875,0.1825,/m/0bwd_0j
fb55292f370e45a4,0.178125,0.053333,0.240625,0.158333,/m/0bwd_0j
fb55292f370e45a4,0.2325,0.0,0.999375,0.373333,/m/0bwd_0j
fb55292f370e45a4,0.370625,0.275,0.42875,0.400833,/m/0bwd_0j
fb55292f370e45a4,0.0,0.201667,0.999375,0.860833,/m/0bwd_0j
fb55292f370e45a4,0.100625,0.015,0.11875,0.045833,/m/0bwd_0j
fb55292f370e45a4,0.20375,0.008333,0.228125,0.039167,/m/0bwd_0j
fb55292f370e45a4,0.28125,0.025833,0.301875,0.053333,/m/0bwd_0j
fb55292f370e45a4,0.39,0.246667,0.416875,0.2775,/m/0bwd_0j
fb55292f370e45a4,0.3975,0.1375,0.418125,0.168333,/m/0bwd_0j
fb55292f370e45a4,0.410625,0.0325,0.43875,0.068333,/m/0bwd_0j
fb55292f370e45a4,0.42625,0.079167,0.448125,0.115,/m/0bwd_0j
fb55292f370e45a4,0.464375,0.065833,0.48375,0.093333,/m/0bwd_0j
fb55292f370e45a4,0.481875,0.011667,0.498125,0.044167,/m/0bwd_0j
fb55292f370e45a4,0.50625,0.214167,0.529375,0.245,/m/0bwd_0j
fb55292f370e45a4,0.51875,0.11,0.54375,0.153333,/m/0bwd_0j
fb55292f370e45a4,0.530625,0.016667,0.55125,0.044167,/m/0bwd_0j
fb55292f370e45a4,0.5825,0.0325,0.603125,0.071667,/m/0bwd_0j
fb55292f370e45a4,0.604375,0.134167,0.625,0.16,/m/0bwd_0j
fb55292f370e45a4,0.6275,0.053333,0.639375,0.071667,/m/0bwd_0j
fb55292f370e45a4,0.636875,0.025833,0.665,0.053333,/m/0bwd_0j
fb55292f370e45a4,0.638125,0.079167,0.66375,0.115,/m/0bwd_0j
fb55292f370e45a4,0.67,0.121667,0.693125,0.156667,/m/0bwd_0j
fb55292f370e45a4,0.681875,0.053333,0.7,0.080833,/m/0bwd_0j
fb55292f370e45a4,0.695,0.0,0.714375,0.030833,/m/0bwd_0j
fb55292f370e45a4,0.729375,0.129167,0.74625,0.16,/m/0bwd_0j
fb55292f370e45a4,0.74,0.066667,0.761875,0.101667,/m/0bwd_0j
fb55292f370e45a4,0.75,0.016667,0.77375,0.045833,/m/0bwd_0j
fb55292f370e45a4,0.800625,0.075833,0.8175,0.108333,/m/0bwd_0j
fb55292f370e45a4,0.8125,0.1425,0.835625,0.175,/m/0bwd_0j
fb55292f370e45a4,0.8225,0.018333,0.844375,0.05,/m/0bwd_0j
fb55292f370e45a4,0.89,0.113333,0.911875,0.151667,/m/0bwd_0j
fb55292f370e45a4,0.9325,0.1275,0.951875,0.158333,/m/0bwd_0j
fb55292f370e45a4,0.93625,0.025833,0.958125,0.051667,/m/0bwd_0j
fb6520dfc7894641,0.050625,0.0,0.85875,0.999058,/m/096mb
fb6520dfc7894641,0.65375,0.264595,0.881875,0.455744,/m/096mb
fb6520dfc7894641,0.816875,0.321092,0.969375,0.455744,/m/096mb
fb6520dfc7894641,0.88875,0.240113,0.969375,0.481168,/m/096mb
fb6520dfc7894641,0.125625,0.217514,0.205,0.333333,/m/096mb
fb6520dfc7894641,0.226875,0.223164,0.46,0.464218,/m/096mb
fb6520dfc7894641,0.443125,0.256121,0.55375,0.429379,/m/096mb
fb6520dfc7894641,0.46,0.205273,0.539375,0.304143,/m/096mb
fb6520dfc7894641,0.5525,0.458569,0.640625,0.741996,/m/096mb
fb67620f4c512faf,0.285,0.471857,0.601875,0.862101,/m/0bwd_0j
fb67620f4c512faf,0.003125,0.0,0.2775,0.865854,/m/0bwd_0j
fb67620f4c512faf,0.199375,0.001876,0.68625,0.787054,/m/0bwd_0j
fb67620f4c512faf,0.63125,0.001876,0.981875,0.836773,/m/0bwd_0j
fb93bb6c90b1acb6,0.196875,0.370833,0.329375,0.851667,/m/096mb
fb93bb6c90b1acb6,0.116875,0.096667,1.0,0.948333,/m/096mb
fb93bb6c90b1acb6,0.106875,0.091667,0.9425,0.958333,/m/096mb
fb93bb6c90b1acb6,0.28625,0.385,0.905,0.885833,/m/096mb
fb93bb6c90b1acb6,0.105625,0.156667,0.424375,0.82,/m/096mb
fba76f66ecd317ed,0.135625,0.120075,0.46625,0.753283,/m/096mb
fba76f66ecd317ed,0.31125,0.247655,0.700625,0.777674,/m/096mb
fba76f66ecd317ed,0.66375,0.26454,0.999375,0.85272,/m/096mb
fbb5b103503d11d1,0.23546,0.27625,1.0,0.959375,/m/096mb
fbb5b103503d11d1,0.0,0.54875,0.150094,0.58125,/m/096mb
fbb5b103503d11d1,0.0,0.599375,0.359287,0.999375,/m/096mb
fbb5b103503d11d1,0.965291,0.504375,0.999062,0.74,/m/096mb
fbb5b103503d11d1,0.262664,0.264375,0.999062,0.999375,/m/096mb
fbbd146064962ca7,0.397119,0.574074,0.518519,0.875772,/m/0bwd_0j
fbbd146064962ca7,0.49177,0.846451,0.5607,0.875772,/m/0bwd_0j
fbe334c7c1559324,0.17625,0.084666,0.82875,1.0,/m/07dm6
fbe334c7c1559324,0.0,0.0,0.999375,0.999059,/m/07dm6
fbe334c7c1559324,0.409375,0.214487,0.609375,0.603951,/m/07dm6
fbe3c2a4477edb8f,0.001889,0.0,0.987724,1.0,/m/0bwd_0j
fbe3e245546f8a07,0.379167,0.105556,0.811667,0.734444,/m/0bwd_0j
fbe3e245546f8a07,0.3675,0.115556,0.795,0.675556,/m/0bwd_0j
fbe3e245546f8a07,0.0,0.0,0.634167,0.763333,/m/0bwd_0j
fbe3e245546f8a07,0.365,0.637778,0.404167,0.684444,/m/0bwd_0j
fbe3e245546f8a07,0.495,0.045556,0.761667,0.233333,/m/0bwd_0j
fbe3e245546f8a07,0.765833,0.371111,0.874167,0.465556,/m/0bwd_0j
fbe3e245546f8a07,0.78,0.668889,0.844167,0.734444,/m/0bwd_0j
fbe3e245546f8a07,0.7825,0.468889,0.825833,0.496667,/m/0bwd_0j
fbe3e245546f8a07,0.838333,0.336667,0.999167,0.712222,/m/0bwd_0j
fbe3e245546f8a07,0.869167,0.036667,0.999167,0.312222,/m/0bwd_0j
fbf18a2521f9d5ed,0.0,0.0,0.999375,0.841463,/m/07dm6
fbf18a2521f9d5ed,0.0,0.104128,0.505625,0.855535,/m/07dm6
fbff059fd829c91c,0.054167,0.114375,0.343333,0.490625,/m/096mb
fbff059fd829c91c,0.0,0.705,0.220833,0.999375,/m/096mb
fbff059fd829c91c,0.0,0.0,0.376667,0.11375,/m/096mb
fbff059fd829c91c,0.0,0.0,0.469167,0.498125,/m/096mb
fbff059fd829c91c,0.815,0.00625,0.999167,0.41625,/m/096mb
fbff059fd829c91c,0.831667,0.75125,0.999167,0.819375,/m/096mb
fbff059fd829c91c,0.145,0.0,0.798333,0.999375,/m/096mb
fbff059fd829c91c,0.180833,0.01125,0.789167,0.7425,/m/096mb
fc1b52d52ee107eb,0.530625,0.521942,0.7425,0.815126,/m/0bwd_0j
fc1b52d52ee107eb,0.078125,0.455649,0.383125,0.818861,/m/0bwd_0j
fc1b52d52ee107eb,0.1225,0.346405,0.30375,0.583567,/m/0bwd_0j
fc1b52d52ee107eb,0.349375,0.321195,0.53125,0.545285,/m/0bwd_0j
fc1b52d52ee107eb,0.36375,0.432306,0.52,0.589169,/m/0bwd_0j
fc32114c26722fb2,0.126953,0.171303,0.661133,0.909224,/m/0bwd_0j
fc32114c26722fb2,0.0,0.333821,0.999023,0.998536,/m/0bwd_0j
fc3d5e48c7ce58b0,0.0197,0.109375,0.866792,0.56,/m/07dm6
fc59db139e24dad3,0.218125,0.046904,0.88875,0.998124,/m/0bwd_0j
fc59db139e24dad3,0.0,0.0,0.999375,0.998124,/m/0bwd_0j
fc59db139e24dad3,0.0,0.216698,0.07,0.482176,/m/0bwd_0j
fc59db139e24dad3,0.031875,0.137899,0.188125,0.482176,/m/0bwd_0j
fc59db139e24dad3,0.77875,0.022514,0.999375,0.522514,/m/0bwd_0j
fc76e39a68aed550,0.246948,0.51875,0.50892,0.73875,/m/07dm6
fc7dbfdc577eaf2b,0.0,0.0,0.984722,0.998264,/m/096mb
fc90d9f77cd351aa,0.795812,0.4425,0.94555,0.6375,/m/096mb
fc90d9f77cd351aa,0.006283,0.64,0.982199,0.99875,/m/096mb
fc90d9f77cd351aa,0.011518,0.79,0.364398,0.925,/m/096mb
fc9b44f55e61b5c1,0.245312,0.079167,0.3,0.335417,/m/07dm6
fc9b44f55e61b5c1,0.3,0.039583,0.39375,0.35625,/m/07dm6
fc9b44f55e61b5c1,0.346875,0.091667,0.757812,0.70625,/m/07dm6
fc9b44f55e61b5c1,0.367188,0.058333,0.435937,0.345833,/m/07dm6
fc9b44f55e61b5c1,0.407813,0.09375,0.451562,0.204167,/m/07dm6
fc9b44f55e61b5c1,0.58125,0.072917,0.626562,0.2125,/m/07dm6
fc9b44f55e61b5c1,0.620313,0.041667,0.704687,0.235417,/m/07dm6
fc9b44f55e61b5c1,0.634375,0.079167,0.651563,0.222917,/m/07dm6
fc9b44f55e61b5c1,0.0,0.435417,0.68125,0.997917,/m/07dm6
fc9b44f55e61b5c1,0.301562,0.327083,0.459375,0.435417,/m/07dm6
fc9b44f55e61b5c1,0.357812,0.204167,0.510938,0.247917,/m/07dm6
fc9b44f55e61b5c1,0.701563,0.260417,0.732813,0.297917,/m/07dm6
fc9b44f55e61b5c1,0.83125,0.154167,0.903125,0.20625,/m/07dm6
fc9b44f55e61b5c1,0.259375,0.091667,0.275,0.11875,/m/07dm6
fc9b44f55e61b5c1,0.340625,0.058333,0.359375,0.097917,/m/07dm6
fc9b44f55e61b5c1,0.38125,0.070833,0.396875,0.102083,/m/07dm6
fc9b44f55e61b5c1,0.415625,0.108333,0.43125,0.135417,/m/07dm6
fc9b44f55e61b5c1,0.51875,0.120833,0.601562,0.266667,/m/07dm6
fc9b44f55e61b5c1,0.589063,0.091667,0.610937,0.116667,/m/07dm6
fc9b44f55e61b5c1,0.628125,0.058333,0.65,0.091667,/m/07dm6
fc9b44f55e61b5c1,0.632812,0.0875,0.648438,0.1125,/m/07dm6
fca391368bb19f6b,0.251953,0.157552,0.850586,0.643229,/m/0bwd_0j
fca391368bb19f6b,0.301758,0.102865,0.857422,0.628906,/m/0bwd_0j
fcb6d7effaa9241a,0.25625,0.370667,0.325,0.56,/m/096mb
fcb6d7effaa9241a,0.126875,0.805333,0.21875,0.998667,/m/096mb
fcb6d7effaa9241a,0.7675,0.794667,0.864375,0.974667,/m/096mb
fcd4538a0557526d,0.009375,0.069549,0.211875,0.633459,/m/0bwd_0j
fcd4538a0557526d,0.0725,0.43703,0.4925,0.967105,/m/0bwd_0j
fcd4538a0557526d,0.206875,0.31203,0.255625,0.395677,/m/0bwd_0j
fcd4538a0557526d,0.175625,0.336466,0.2475,0.419173,/m/0bwd_0j
fcf96ec0b5a28231,0.3025,0.176083,0.485625,0.643126,/m/07dm6
fcf96ec0b5a28231,0.286875,0.177966,0.475,0.583804,/m/07dm6
fcf96ec0b5a28231,0.48,0.507533,0.905625,0.806968,/m/07dm6
fcf96ec0b5a28231,0.36625,0.186441,0.41,0.27307,/m/07dm6
fcfa476727d48c53,0.0675,0.338333,0.178125,0.541667,/m/096mb
fcfa476727d48c53,0.07875,0.608333,0.1125,0.670833,/m/096mb
fcfa476727d48c53,0.19375,0.613333,0.256875,0.715,/m/096mb
fcfa476727d48c53,0.214375,0.028333,0.85,0.9375,/m/096mb
fcfa476727d48c53,0.549375,0.303333,0.6225,0.410833,/m/096mb
fcfa476727d48c53,0.936875,0.658333,0.999375,0.958333,/m/096mb
fcfa476727d48c53,0.073125,0.3325,0.17,0.528333,/m/096mb
fcfa476727d48c53,0.140625,0.16,0.21,0.2775,/m/096mb
fcfa476727d48c53,0.223125,0.0275,0.8175,0.926667,/m/096mb
fcfa476727d48c53,0.5525,0.32,0.616875,0.4025,/m/096mb
fd01d84837a7466d,0.17125,0.1025,0.735625,0.880833,/m/0bwd_0j
fd01d84837a7466d,0.6725,0.003333,0.950625,0.47,/m/0bwd_0j
fd01d84837a7466d,0.16375,0.165833,0.753125,0.864167,/m/0bwd_0j
fd01d84837a7466d,0.0,0.0,0.229375,0.426667,/m/0bwd_0j
fd01d84837a7466d,0.178125,0.0,0.424375,0.305,/m/0bwd_0j
fd01d84837a7466d,0.04125,0.4525,0.07875,0.493333,/m/0bwd_0j
fd01d84837a7466d,0.15625,0.4525,0.195,0.49,/m/0bwd_0j
fd01d84837a7466d,0.751875,0.445,0.783125,0.458333,/m/0bwd_0j
fd01d84837a7466d,0.873125,0.425,0.88625,0.454167,/m/0bwd_0j
fd049f6eeee0f54a,0.300781,0.341146,0.655273,0.833333,/m/0bwd_0j
fd049f6eeee0f54a,0.0,0.0,0.999023,0.516927,/m/0bwd_0j
fd2b9a2ff18978ea,0.0,0.0275,0.986667,0.96,/m/07dm6
fd2b9a2ff18978ea,0.063333,0.0,0.94,0.9275,/m/07dm6
fd3fcdeb6dcf2fa6,0.366875,0.055,0.574375,0.281667,/m/0bwd_0j
fd3fcdeb6dcf2fa6,0.65625,0.518333,0.951875,0.878333,/m/0bwd_0j
fd3fcdeb6dcf2fa6,0.756875,0.424167,0.999375,0.861667,/m/0bwd_0j
fd3fcdeb6dcf2fa6,0.419375,0.0375,0.51875,0.158333,/m/0bwd_0j
fd42c78ebb4a25c8,0.8075,0.377395,0.999375,0.738506,/m/0bwd_0j
fd42c78ebb4a25c8,0.345,0.531609,0.45,0.999042,/m/0bwd_0j
fd42c78ebb4a25c8,0.45625,0.649425,0.55125,0.999042,/m/0bwd_0j
fd42c78ebb4a25c8,0.0,0.522988,0.143125,0.735632,/m/0bwd_0j
fd61f6098e5797a7,0.028571,0.163636,0.365714,0.609091,/m/0bwd_0j
fd61f6098e5797a7,0.16,0.0,0.734286,0.647727,/m/0bwd_0j
fd61f6098e5797a7,0.671429,0.195455,0.968571,0.609091,/m/0bwd_0j
fd61f6098e5797a7,0.84,0.495455,0.88,0.563636,/m/0bwd_0j
fd61f6098e5797a7,0.874286,0.481818,0.922857,0.543182,/m/0bwd_0j
fd61f6098e5797a7,0.902857,0.484091,0.965714,0.545455,/m/0bwd_0j
fd63237c3a18f33f,0.0,0.694167,0.073125,0.836667,/m/0bwd_0j
fd63237c3a18f33f,0.068125,0.68,0.180625,0.750833,/m/0bwd_0j
fd63237c3a18f33f,0.08125,0.709167,0.179375,0.844167,/m/0bwd_0j
fd63237c3a18f33f,0.21375,0.7475,0.28375,0.838333,/m/0bwd_0j
fd63237c3a18f33f,0.225625,0.671667,0.306875,0.778333,/m/0bwd_0j
fd63237c3a18f33f,0.27875,0.6375,0.375625,0.705833,/m/0bwd_0j
fd63237c3a18f33f,0.303125,0.705833,0.39375,0.836667,/m/0bwd_0j
fd63237c3a18f33f,0.35875,0.699167,0.424375,0.754167,/m/0bwd_0j
fd63237c3a18f33f,0.388125,0.740833,0.48125,0.836667,/m/0bwd_0j
fd63237c3a18f33f,0.43,0.685,0.540625,0.809167,/m/0bwd_0j
fd63237c3a18f33f,0.500625,0.771667,0.555,0.850833,/m/0bwd_0j
fd63237c3a18f33f,0.535625,0.699167,0.579375,0.7975,/m/0bwd_0j
fd63237c3a18f33f,0.564375,0.699167,0.691875,0.845,/m/0bwd_0j
fd63237c3a18f33f,0.696875,0.68,0.795,0.82,/m/0bwd_0j
fd63237c3a18f33f,0.723125,0.7475,0.755,0.825,/m/0bwd_0j
fd63237c3a18f33f,0.7525,0.733333,0.8325,0.84,/m/0bwd_0j
fd63237c3a18f33f,0.8275,0.728333,0.884375,0.841667,/m/0bwd_0j
fd63237c3a18f33f,0.879375,0.699167,0.97125,0.859167,/m/0bwd_0j
fd6c9772ad58b4f1,0.033125,0.413737,0.116875,0.693377,/m/07dm6
fd6c9772ad58b4f1,0.518125,0.410466,0.6275,0.829109,/m/07dm6
fd6c9772ad58b4f1,0.105,0.688471,0.28125,0.999182,/m/07dm6
fd6c9772ad58b4f1,0.2125,0.370401,0.36,0.630417,/m/07dm6
fd6c9772ad58b4f1,0.36,0.557645,0.4575,0.700736,/m/07dm6
fd6c9772ad58b4f1,0.376875,0.25184,0.491875,0.499591,/m/07dm6
fd6c9772ad58b4f1,0.6925,0.262469,0.955625,0.887163,/m/07dm6
fd6c9772ad58b4f1,0.038125,0.423549,0.12375,0.690106,/m/07dm6
fd6c9772ad58b4f1,0.1025,0.688471,0.25375,0.999182,/m/07dm6
fd6c9772ad58b4f1,0.21875,0.382666,0.3425,0.62224,/m/07dm6
fd6c9772ad58b4f1,0.37875,0.25184,0.485625,0.488962,/m/07dm6
fd6c9772ad58b4f1,0.215,0.756337,0.400625,0.999182,/m/07dm6
fd6c9772ad58b4f1,0.123125,0.943581,0.251875,0.999182,/m/07dm6
fd6c9772ad58b4f1,0.24875,0.532298,0.349375,0.620605,/m/07dm6
fd7933b426104bc6,0.465625,0.314259,0.965625,0.846154,/m/096mb
fd7933b426104bc6,0.038125,0.270169,0.294375,0.581613,/m/096mb
fd7933b426104bc6,0.20375,0.29925,0.484375,0.660413,/m/096mb
fd817493e113fcb0,0.31875,0.113542,0.782031,0.840625,/m/0bwd_0j
fd817493e113fcb0,0.0,0.092708,0.083594,0.276042,/m/0bwd_0j
fd817493e113fcb0,0.0,0.0,0.307813,0.338542,/m/0bwd_0j
fd817493e113fcb0,0.232031,0.067708,0.382031,0.264583,/m/0bwd_0j
fd817493e113fcb0,0.342969,0.0,0.703125,0.203125,/m/0bwd_0j
fd817493e113fcb0,0.626562,0.0,0.741406,0.140625,/m/0bwd_0j
fd817493e113fcb0,0.690625,0.046875,0.845312,0.321875,/m/0bwd_0j
fd817493e113fcb0,0.808594,0.092708,0.880469,0.228125,/m/0bwd_0j
fd817493e113fcb0,0.835156,0.014583,0.982031,0.275,/m/0bwd_0j
fd817493e113fcb0,0.942969,0.0,0.999219,0.276042,/m/0bwd_0j
fd839a25d024d3c8,0.004688,0.339578,0.390625,0.969555,/m/0bwd_0j
fd839a25d024d3c8,0.115625,0.112412,0.267188,0.386417,/m/0bwd_0j
fd839a25d024d3c8,0.75,0.620609,0.928125,0.918033,/m/0bwd_0j
fd839a25d024d3c8,0.0,0.0,0.414062,0.533958,/m/0bwd_0j
fd839a25d024d3c8,0.757812,0.0,0.998438,0.344262,/m/0bwd_0j
fd839a25d024d3c8,0.88125,0.351288,0.925,0.447307,/m/0bwd_0j
fd839a25d024d3c8,0.126563,0.105386,0.240625,0.391101,/m/0bwd_0j
fd839a25d024d3c8,0.778125,0.665105,0.925,0.875878,/m/0bwd_0j
fd839a25d024d3c8,0.854688,0.599532,0.917188,0.69555,/m/0bwd_0j
fd934d396a9559d6,0.254375,0.697936,0.48875,0.859287,/m/096mb
fd934d396a9559d6,0.3775,0.54409,0.57,0.771107,/m/096mb
fd934d396a9559d6,0.561875,0.634146,0.763125,0.789869,/m/096mb
fda59db4cc12fab9,0.0,0.520625,0.602251,0.984375,/m/0bwd_0j
fda59db4cc12fab9,0.007505,0.159375,0.457786,0.558125,/m/0bwd_0j
fda59db4cc12fab9,0.013133,0.645,0.598499,0.999375,/m/0bwd_0j
fda59db4cc12fab9,0.408068,0.39875,0.763602,0.713125,/m/0bwd_0j
fda59db4cc12fab9,0.404315,0.31125,0.722326,0.45125,/m/0bwd_0j
fda59db4cc12fab9,0.652908,0.270625,0.999062,0.67375,/m/0bwd_0j
fdb074d32569fb08,0.395556,0.326667,0.555556,0.656667,/m/096mb
fdc7b06fb471f861,0.115,0.085556,0.8925,0.996667,/m/0bwd_0j
fdc7b06fb471f861,0.315625,0.422222,0.320625,0.45,/m/0bwd_0j
fdc7b06fb471f861,0.40375,0.573333,0.415625,0.608889,/m/0bwd_0j
fdc7b06fb471f861,0.75,0.527778,0.768125,0.566667,/m/0bwd_0j
fdcd3cd675bf96ca,0.123364,0.259375,0.808411,0.85125,/m/096mb
fdcd3cd675bf96ca,0.054206,0.280625,0.820561,0.85625,/m/096mb
fdd9b8c93053e3e3,0.0,0.097917,0.939844,0.998958,/m/096mb
fdf3ea80f455bbc5,0.175625,0.36773,0.55875,0.767355,/m/096mb
fdf3ea80f455bbc5,0.405,0.434334,0.8625,0.786116,/m/096mb
fdf3ea80f455bbc5,0.476875,0.117261,0.940625,0.638837,/m/096mb
fdf3ea80f455bbc5,0.0,0.160413,0.01625,0.181989,/m/096mb
fdf3ea80f455bbc5,0.025625,0.187617,0.030625,0.209193,/m/096mb
fdf3ea80f455bbc5,0.030625,0.095685,0.381875,0.202627,/m/096mb
fdf3ea80f455bbc5,0.034375,0.224203,0.05125,0.247655,/m/096mb
fdf3ea80f455bbc5,0.090625,0.398687,0.188125,0.43152,/m/096mb
fdf3ea80f455bbc5,0.3125,0.379925,0.32125,0.424015,/m/096mb
fdf3ea80f455bbc5,0.36125,0.363039,0.403125,0.407129,/m/096mb
fdf3ea80f455bbc5,0.37375,0.19137,0.41,0.211069,/m/096mb
fdf3ea80f455bbc5,0.389375,0.114447,0.493125,0.187617,/m/096mb
fdf3ea80f455bbc5,0.486875,0.19137,0.50875,0.226079,/m/096mb
fdf3ea80f455bbc5,0.501875,0.136023,0.58,0.193246,/m/096mb
fdf3ea80f455bbc5,0.58,0.145403,0.625,0.193246,/m/096mb
fdf3ea80f455bbc5,0.685,0.72045,0.7225,0.766416,/m/096mb
fdf3ea80f455bbc5,0.794375,0.0,0.999375,0.196998,/m/096mb
fdf3ea80f455bbc5,0.900625,0.273921,0.953125,0.330206,/m/096mb
fdf3ea80f455bbc5,0.94125,0.301126,0.97875,0.347092,/m/096mb
fe037c9b89a4814c,0.013125,0.2075,0.425,0.8425,/m/0bwd_0j
fe037c9b89a4814c,0.0,0.0,0.999375,0.700833,/m/0bwd_0j
fe037c9b89a4814c,0.158125,0.545,0.381875,0.858333,/m/0bwd_0j
fe037c9b89a4814c,0.49,0.403333,0.75125,0.705,/m/0bwd_0j
fe037c9b89a4814c,0.74625,0.365833,0.895625,0.680833,/m/0bwd_0j
